ticker,total_years,avg_net_income,profit_consistency_ratio,net_income_volatility,income_growth,quality_score,stability_score,growth_score,allocation_score,portfolio_decision
VMC,5,679909168.3,1,160974859.3,371496435,2,4,1,2.4,Avoid / Monitor
WPC,5,496052120.4,1,177289751.3,438104170.7,2,4,1,2.4,Avoid / Monitor
NVT,5,287534413.6,0.8,227097991.2,329776116.2,2,4,1,2.4,Avoid / Monitor
WES,5,870451732.5,1,290153851.6,321617977.6,2,4,1,2.4,Avoid / Monitor
WIRE,5,352321580.5,1,282143765.9,319455594.5,2,4,1,2.4,Avoid / Monitor
SNA,5,799765402.2,1,160228809.1,358889822.9,2,4,1,2.4,Avoid / Monitor
MHO,5,352416808.5,1,158564347.9,354801551.9,2,4,1,2.4,Avoid / Monitor
WST,5,479809744.3,1,176611256.9,336352574.9,2,4,1,2.4,Avoid / Monitor
UFPI,5,440738909.6,1,223368876.6,334612971,2,4,1,2.4,Avoid / Monitor
PWR,5,506239634.5,1,129778837.6,332563016.7,2,4,1,2.4,Avoid / Monitor
MUSA,5,423899192,1,188004594.7,379020616.5,2,4,1,2.4,Avoid / Monitor
TDG,5,865549163.2,1,237438847,369843657.6,2,4,1,2.4,Avoid / Monitor
SNPS,5,832288974.8,1,262342803.3,655965959.1,2,4,1,2.4,Avoid / Monitor
TDY,5,592105488.4,1,245944236.4,540095834.3,2,4,1,2.4,Avoid / Monitor
PAYX,5,1228632090,1,249588262.9,597187830,2,4,1,2.4,Avoid / Monitor
SMCI,5,245452898.2,1,250457317.6,594800456,2,4,1,2.4,Avoid / Monitor
ROK,5,1079183775,1,280091486.2,626732309.1,2,4,1,2.4,Avoid / Monitor
MSCI,5,798658229.8,1,245207090.7,621680742.6,2,4,1,2.4,Avoid / Monitor
RSG,5,1291950193,1,287844708.5,616281792,2,4,1,2.4,Avoid / Monitor
TEX,5,213817920.4,0.8,207634953.5,458153733,2,4,1,2.4,Avoid / Monitor
MNST,5,1347429001,1,200959310.5,476255065,2,4,1,2.4,Avoid / Monitor
MTH,5,619336303.9,1,300907314.1,474723551.4,2,4,1,2.4,Avoid / Monitor
WAB,5,548610671.6,1,181884178.4,443209810.7,2,4,1,2.4,Avoid / Monitor
TSCO,5,908366136.4,1,220391922.6,495012628.3,2,4,1,2.4,Avoid / Monitor
QSR,5,810379719.9,1,262668107.3,492991559.2,2,4,1,2.4,Avoid / Monitor
MLM,5,817595782.8,1,198841241.3,506350548.6,2,4,1,2.4,Avoid / Monitor
PKI,5,591908716.7,1,267362867.8,498682693,2,4,1,2.4,Avoid / Monitor
RMD,5,627034775.3,1,199870150.9,498058681.9,2,4,1,2.4,Avoid / Monitor
PODD,5,50261448.4,1,89743765.38,198411043.7,2,3,2,2.3,Avoid / Monitor
VEEV,5,411329246.1,1,76489253.68,195139109.2,2,3,2,2.3,Avoid / Monitor
MEDP,5,190873247.7,1,75173621.84,191771766.3,2,3,2,2.3,Avoid / Monitor
SANM,5,217445428.2,1,79550852.77,176432191.8,2,3,2,2.3,Avoid / Monitor
TNET,5,313561157.6,1,71341408.26,178125788,2,3,2,2.3,Avoid / Monitor
TECH,5,201868880.1,1,81618248.02,178465620.1,2,3,2,2.3,Avoid / Monitor
SNEX,5,159968044.7,1,62157571.7,153824381.1,2,3,2,2.3,Avoid / Monitor
SPLP-PA,5,112150917.9,0.8,76986121.76,155471622.8,2,3,2,2.3,Avoid / Monitor
NSA,5,85851433.82,1,59682072.9,154971087.5,2,3,2,2.3,Avoid / Monitor
SMPL,5,63420506.3,0.8,61661796.83,159220420.7,2,3,2,2.3,Avoid / Monitor
PAYC,5,227401766.5,1,84308217.68,160887112.4,2,3,2,2.3,Avoid / Monitor
TGLS,5,91786669.44,1,74117767.11,160465351.9,2,3,2,2.3,Avoid / Monitor
REXR,5,132732241,1,69211574.78,169008709,2,3,2,2.3,Avoid / Monitor
TXRH,5,204101004.8,1,108697389.3,141045972.3,2,3,2,2.3,Avoid / Monitor
WTS,5,186080168.6,1,66638025.69,130089599.9,2,3,2,2.3,Avoid / Monitor
STAG,5,163339385.5,1,65335735.74,139963742.7,2,3,2,2.3,Avoid / Monitor
NEU,5,284872735.4,1,76408552.83,136039069.9,2,3,2,2.3,Avoid / Monitor
SNX,5,560512658.8,1,103334267.6,133925940.9,2,3,2,2.3,Avoid / Monitor
VRTS,5,124376682.4,1,46192655.65,29882010.2,2,3,2,2.3,Avoid / Monitor
SCVL,5,86959394.28,1,50445410.93,30030444.8,2,3,2,2.3,Avoid / Monitor
SHOO,5,141727154.7,0.8,92013498.23,29454629.4,2,3,2,2.3,Avoid / Monitor
MIDD,5,387813801.7,1,106644958.5,37889707.4,2,3,2,2.3,Avoid / Monitor
MSM,5,289181713.8,1,60037925.82,33212959.8,2,3,2,2.3,Avoid / Monitor
ALSN,5,510152047.6,1,143647214.1,20701757.8,1,4,3,2.3,Avoid / Monitor
KRC,5,293811016.3,1,184832886.3,22209025.6,1,4,3,2.3,Avoid / Monitor
PCRX,5,45826096.56,0.8,56994153.49,54577072.2,2,3,2,2.3,Avoid / Monitor
ULH,5,84757810.24,1,50716447.35,56267732.6,2,3,2,2.3,Avoid / Monitor
REYN,5,289208271.4,1,47085501.35,55874605.8,2,3,2,2.3,Avoid / Monitor
TTC,5,361910720.1,1,69678834.97,54837930.8,2,3,2,2.3,Avoid / Monitor
SB,5,85737492.36,0.8,87586269.77,62288471.8,2,3,2,2.3,Avoid / Monitor
PATK,5,173538036.9,1,96668189.67,61320313.9,2,3,2,2.3,Avoid / Monitor
PINC,5,194763101.6,1,73565978.56,67265553.6,2,3,2,2.3,Avoid / Monitor
WAT,5,627397816.7,1,57692971.79,42908771.8,2,3,2,2.3,Avoid / Monitor
ORGO,5,18643319.78,0.8,47749757.41,43488257.7,2,3,2,2.3,Avoid / Monitor
ZEUS,5,49611756.6,0.8,54009993.27,38663638.6,2,3,2,2.3,Avoid / Monitor
NYT,5,171862974.8,1,58025087.07,91739598.3,2,3,2,2.3,Avoid / Monitor
NNN,5,312357364.4,1,64975617.68,93536545.5,2,3,2,2.3,Avoid / Monitor
SITE,5,171810577.8,1,71509959.68,90468875.8,2,3,2,2.3,Avoid / Monitor
WHD,5,88533269.06,1,52941210.35,82876275.9,2,3,2,2.3,Avoid / Monitor
TRNO,5,113742737.8,1,58472110.35,88475796.1,2,3,2,2.3,Avoid / Monitor
UI,5,424602795.5,1,98228297.36,79628248.4,2,3,2,2.3,Avoid / Monitor
WR,5,716884082.9,1,100005473.2,74872990.7,2,3,2,2.3,Avoid / Monitor
TTD,5,144159768.3,1,70435747,73443830,2,3,2,2.3,Avoid / Monitor
NX,5,44675898.54,0.8,54402085.3,125420511.6,2,3,2,2.3,Avoid / Monitor
NDSN,5,403624709.5,1,105955958.2,123916660.1,2,3,2,2.3,Avoid / Monitor
NJR,5,184794230.8,1,69399659.71,126568822.8,2,3,2,2.3,Avoid / Monitor
NSIT,5,219316412.5,1,57905610.56,126465333.6,2,3,2,2.3,Avoid / Monitor
RYN,5,103239211.4,1,57418087.89,111734026.2,2,3,2,2.3,Avoid / Monitor
VCTR,5,215865626.4,1,75738649.99,112124858.6,2,3,2,2.3,Avoid / Monitor
SFM,5,238331777.6,1,52748148.21,112102323.8,2,3,2,2.3,Avoid / Monitor
YETI,5,134379296.8,1,61545570.18,112430613.5,2,3,2,2.3,Avoid / Monitor
NANO,5,103787009.2,1,88699993.2,121077407.7,2,3,2,2.3,Avoid / Monitor
TTEK,5,219326638.4,1,48870590.6,114796590.6,2,3,2,2.3,Avoid / Monitor
PERI,5,55381843.96,1,49713801.01,106327981.5,2,3,2,2.3,Avoid / Monitor
SYNA,5,101263220.5,0.8,105376973.3,96472168.4,2,3,2,2.3,Avoid / Monitor
PLAB,5,72426455.34,1,47593860.76,101284328.6,2,3,2,2.3,Avoid / Monitor
LYTS,5,7785009.8,0.8,15266296.3,41290747.1,3,1,2,2.2,Avoid / Monitor
MLR,5,33196822.64,1,17631230.05,22942909.9,2,2,3,2.2,Avoid / Monitor
RGP,5,40614384.16,1,17195042.49,22840463.8,2,2,3,2.2,Avoid / Monitor
VIAV,5,33357404.86,1,25892144.63,20649054,2,2,3,2.2,Avoid / Monitor
MED,5,118015419.2,1,37354383.73,25721742.6,2,2,3,2.2,Avoid / Monitor
PNRG,5,15633337.64,0.8,21045826.23,25488350.4,2,2,3,2.2,Avoid / Monitor
SYX,5,75314755.56,1,20874000.95,23976119.5,2,2,3,2.2,Avoid / Monitor
TPB,5,31158729.14,1,16997288.7,23511439.3,2,2,3,2.2,Avoid / Monitor
CMT,5,6321693.14,0.8,13300151.25,35766869.3,3,1,2,2.2,Avoid / Monitor
RELL,5,6582599.82,0.6,12959150.39,29950411,3,1,2,2.2,Avoid / Monitor
PANL,5,39614970.1,1,32708809.58,14018076.6,2,2,3,2.2,Avoid / Monitor
SGU,5,45594926.44,1,27877655.87,15012764.8,2,2,3,2.2,Avoid / Monitor
SHYF,5,26953554.34,0.8,31841601.22,18910373,2,2,3,2.2,Avoid / Monitor
SCX,5,8108122.54,0.8,17403718.12,18041981.2,2,2,3,2.2,Avoid / Monitor
WEYS,5,18414738.3,0.8,15685754.68,10458851.2,2,2,3,2.2,Avoid / Monitor
MRTN,5,79553857.3,1,20029109.11,10741852,2,2,3,2.2,Avoid / Monitor
TYL,5,167811276,1,17598314.11,8613747.2,2,2,3,2.2,Avoid / Monitor
ROG,5,75116826.36,1,32183909.98,8285501.7,2,2,3,2.2,Avoid / Monitor
RICK,5,24020094.62,0.8,19038729.34,8207615.2,2,2,3,2.2,Avoid / Monitor
ITW,5,2678292256,1,420837355.3,216530872,1,5,1,2.2,Avoid / Monitor
KIM,5,593190513.2,1,337513979.2,234190426.9,1,5,1,2.2,Avoid / Monitor
GILD,5,4412463958,1,2501530402,369576981,1,5,1,2.2,Avoid / Monitor
ICE,5,2315953603,1,942319200.5,364251084,1,5,1,2.2,Avoid / Monitor
DLR,5,801392347.9,1,565578443.9,341703743.5,1,5,1,2.2,Avoid / Monitor
CTSH,5,1988494878,1,386218972.2,433848908,1,5,1,2.2,Avoid / Monitor
KR,5,2049138640,1,406370951.2,429579753,1,5,1,2.2,Avoid / Monitor
BCC,5,454266391.3,1,331408202.1,391743172.3,1,5,1,2.2,Avoid / Monitor
FE,5,962894756.1,1,360043383.1,269708746.4,1,5,1,2.2,Avoid / Monitor
BDX,5,1520300336,1,502391147,300528160,1,5,1,2.2,Avoid / Monitor
CSX,5,3544060245,1,521051310.5,302997317,1,5,1,2.2,Avoid / Monitor
LBRDA,5,651644445.9,1,443087653.7,534060895,1,5,1,2.2,Avoid / Monitor
JBL,5,571908549.3,1,392558308.1,507841218.1,1,5,1,2.2,Avoid / Monitor
GPN,5,601157788.5,1,358348804.8,512470109.8,1,5,1,2.2,Avoid / Monitor
AMD,5,1611427799,1,1170420518,470825670.5,1,5,1,2.2,Avoid / Monitor
AN,5,926738289.3,1,488205557.8,589632704.5,1,5,1,2.2,Avoid / Monitor
AMP,5,2532724508,1,833028301.5,580392322,1,5,1,2.2,Avoid / Monitor
LW,5,478284870,1,331396002.6,574122335.2,1,5,1,2.2,Avoid / Monitor
AMG,5,539617592,1,457468105.7,681610156.5,1,5,1,2.2,Avoid / Monitor
CMC,5,595551463.7,1,430458607.4,661950686.2,1,5,1,2.2,Avoid / Monitor
CPB,5,881669752,1,492887212.7,661435920.4,1,5,1,2.2,Avoid / Monitor
ADSK,5,720646726.9,1,360494006,661047742.3,1,5,1,2.2,Avoid / Monitor
LAD,5,803531959.6,1,417463632,708935272.1,1,5,1,2.2,Avoid / Monitor
LMT,5,6531970298,1,522263724.7,706489529,1,5,1,2.2,Avoid / Monitor
DKS,5,889241085.5,1,496119257.1,705491881,1,5,1,2.2,Avoid / Monitor
CIVI,5,484137911.9,1,530793504.8,734504092.7,1,5,1,2.2,Avoid / Monitor
KDP,5,1622714978,1,423913752.9,901405280,1,5,1,2.2,Avoid / Monitor
FMC,5,782341481,1,359060093,931664616,1,5,1,2.2,Avoid / Monitor
CME,5,2568549179,1,444183057.6,927399862,1,5,1,2.2,Avoid / Monitor
ADP,5,2726430240,1,406389029.1,1035497042,1,5,1,2.2,Avoid / Monitor
CF,5,1337192741,1,1266437210,985412496,1,5,1,2.2,Avoid / Monitor
INTU,5,1971720544,1,374485347.7,976451906,1,5,1,2.2,Avoid / Monitor
GWW,5,1184531978,1,483579115.9,948836230.4,1,5,1,2.2,Avoid / Monitor
ALB,5,994233168.4,1,1039135122,967207331.8,1,5,1,2.2,Avoid / Monitor
CTRA,5,1494856368,1,1427407873,885848330.9,1,5,1,2.2,Avoid / Monitor
APH,5,1563656632,1,411320709.7,880102815,1,5,1,2.2,Avoid / Monitor
EPD,5,4830083062,1,723400075.8,867227077,1,5,1,2.2,Avoid / Monitor
FTNT,5,682338488.8,1,332916411.8,862048973.6,1,5,1,2.2,Avoid / Monitor
GIS,5,2271627575,1,404033068.2,829741574,1,5,1,2.2,Avoid / Monitor
LULU,5,902271391.6,1,357957676.8,819461184.1,1,5,1,2.2,Avoid / Monitor
CMG,5,692943355.7,1,370155968,857041233.1,1,5,1,2.2,Avoid / Monitor
ACI,5,1136083495,1,487211356.5,846377643,1,5,1,2.2,Avoid / Monitor
KHC,5,1685920754,1,985601671,789378684,1,5,1,2.2,Avoid / Monitor
KO,5,9269788176,1,1382547293,2280351696,1,5,1,2.2,Avoid / Monitor
COST,5,4954085882,1,1147865468,2443604722,1,5,1,2.2,Avoid / Monitor
ADBE,5,4750853152,1,1002838948,2617813360,1,5,1,2.2,Avoid / Monitor
CMCSA,5,11638549451,1,4002602063,2570832987,1,5,1,2.2,Avoid / Monitor
CQP,5,2118697298,1,1248243614,2929450986,1,5,1,2.2,Avoid / Monitor
MA,5,8941081451,1,1894367323,3066022919,1,5,1,2.2,Avoid / Monitor
CHTR,5,3851964200,1,1477018769,3048423970,1,5,1,2.2,Avoid / Monitor
DHI,5,3830755205,1,1801016342,3293773980,1,5,1,2.2,Avoid / Monitor
HD,5,14827529696,1,2755119444,3218851097,1,5,1,2.2,Avoid / Monitor
LOW,5,6591544695,1,1550103076,3371146951,1,5,1,2.2,Avoid / Monitor
GM,5,8646674944,1,1934588762,3360942575,1,5,1,2.2,Avoid / Monitor
FDX,5,2958247561,1,1951151592,3546603523,1,5,1,2.2,Avoid / Monitor
LIN,5,3847457396,1,1647695281,4181709414,1,5,1,2.2,Avoid / Monitor
CRM,5,2044571516,1,2037473826,4101871887,1,5,1,2.2,Avoid / Monitor
AMAT,5,5099602771,1,1857740301,3879912066,1,5,1,2.2,Avoid / Monitor
CAT,5,6611749356,1,2764987933,4500696441,1,5,1,2.2,Avoid / Monitor
EMR,5,4574909003,1,4865672008,10983603273,1,5,1,2.2,Avoid / Monitor
DE,5,5757488654,1,3045004712,6930744904,1,5,1,2.2,Avoid / Monitor
AVGO,5,7613724747,1,5077299879,11273314036,1,5,1,2.2,Avoid / Monitor
AAPL,5,83327311421,1,24281732902,43485737579,1,5,1,2.2,Avoid / Monitor
GOOG,5,56443616693,1,19038195044,38149944908,1,5,1,2.2,Avoid / Monitor
JNJ,5,20212799714,1,8026564303,19002725820,1,5,1,2.2,Avoid / Monitor
APTV,5,1394836801,1,975418491,1829766440,1,5,1,2.2,Avoid / Monitor
DHR,5,5119785860,1,1846290641,1755071355,1,5,1,2.2,Avoid / Monitor
ACN,5,5886947132,1,788603509.7,1731070626,1,5,1,2.2,Avoid / Monitor
FI,5,1795588702,1,1023677921,2231986557,1,5,1,2.2,Avoid / Monitor
LRCX,5,3421041678,1,1169486282,2195635980,1,5,1,2.2,Avoid / Monitor
KLAC,5,2269226396,1,1085814674,2177562102,1,5,1,2.2,Avoid / Monitor
ABT,5,5559422808,1,1613723373,2110470383,1,5,1,2.2,Avoid / Monitor
CVS,5,6906864788,1,1647504683,2031475840,1,5,1,2.2,Avoid / Monitor
ADI,5,2000779844,1,930455738,1862671387,1,5,1,2.2,Avoid / Monitor
ANET,5,1176932198,1,627882608.1,1363706609,1,5,1,2.2,Avoid / Monitor
CNC,5,1695626201,1,662848529.3,1486239945,1,5,1,2.2,Avoid / Monitor
BLDR,5,1308423892,1,1086355971,1274973399,1,5,1,2.2,Avoid / Monitor
CCOI,5,281798880.7,1,576533333.3,1273771480,1,5,1,2.2,Avoid / Monitor
BLK,5,5295239004,1,514653812.8,1245906295,1,5,1,2.2,Avoid / Monitor
IQV,5,764208915,1,498995297,1114126968,1,5,1,2.2,Avoid / Monitor
CE,5,1723831685,1,492759108.7,1136645238,1,5,1,2.2,Avoid / Monitor
ETN,5,2280008763,1,677734368.8,1134645981,1,5,1,2.2,Avoid / Monitor
AZO,5,2102234590,1,440121327.6,991665798,1,5,1,2.2,Avoid / Monitor
CSCO,5,11416869453,1,699882507.3,1108050628,1,5,1,2.2,Avoid / Monitor
AON,5,1963461476,1,635877281.6,1076036949,1,5,1,2.2,Avoid / Monitor
AGCO,5,707540330.2,1,424840535,1063562497,1,5,1,2.2,Avoid / Monitor
EVTC,5,139647491.8,1,67085498.81,-19215247.8,1,3,4,2.2,Avoid / Monitor
JNPR,5,343374932.9,1,100859481.6,-19590851.1,1,3,4,2.2,Avoid / Monitor
GNTX,5,375909263,1,53867513.14,-21303292.1,1,3,4,2.2,Avoid / Monitor
BF-A,5,836964363.3,1,53761005.61,-29437144.5,1,3,4,2.2,Avoid / Monitor
CRI,5,237932554.3,1,81628737.89,-36643022.2,1,3,4,2.2,Avoid / Monitor
ESS,5,471455377.9,1,61074598.62,-11876248,1,3,4,2.2,Avoid / Monitor
CNS,5,141923393.6,1,51462929.77,-9028181.5,1,3,4,2.2,Avoid / Monitor
FFIV,5,356600715.2,1,52053674.17,-17667742.5,1,3,4,2.2,Avoid / Monitor
DCO,5,48308446.98,1,48367277.78,-14975893.8,1,3,4,2.2,Avoid / Monitor
SGC,5,11564118.18,0.8,28480487.65,-3949908.2,2,2,3,2.2,Avoid / Monitor
VSEC,5,21446809.32,0.8,19365051.53,3680131.8,2,2,3,2.2,Avoid / Monitor
STGW,5,17843395.6,0.8,23488025.33,5360725.4,2,2,3,2.2,Avoid / Monitor
SXT,5,105631051,1,20964736.81,6990955.6,2,2,3,2.2,Avoid / Monitor
PUBM,5,25258815.82,1,20312601.22,2793182.2,2,2,3,2.2,Avoid / Monitor
UONE,5,13600422.18,0.8,21335934.95,1062998.4,2,2,3,2.2,Avoid / Monitor
COLM,5,269812485.5,1,98698405.41,-73345437.8,1,3,4,2.2,Avoid / Monitor
CUZ,5,183880156.9,1,78603264.57,-67543822.9,1,3,4,2.2,Avoid / Monitor
FLS,5,173728326.3,1,49433295.03,-66437769.1,1,3,4,2.2,Avoid / Monitor
ENTG,5,275758263.4,1,92307770.18,-65072319.3,1,3,4,2.2,Avoid / Monitor
EAT,5,109253667.1,1,50786512.03,-52115209.8,1,3,4,2.2,Avoid / Monitor
DLB,5,232936023.5,1,46199642.88,-47381364.1,1,3,4,2.2,Avoid / Monitor
GDOT,5,48807131.16,1,37592519.18,-97314565.7,1,2,5,2.1,Avoid / Monitor
SWKH,5,16851465.62,1,8501569.543,-6783479.6,2,1,4,2.1,Avoid / Monitor
ROIC,5,44559143.7,1,10967437.89,-13957977.9,2,1,4,2.1,Avoid / Monitor
TTGT,5,16109372.06,1,15257188.23,-13095988.8,2,1,4,2.1,Avoid / Monitor
RDNT,5,7634526.84,0.8,14821529.85,-11343024.8,2,1,4,2.1,Avoid / Monitor
RCKY,5,18343575.32,1,4399115.324,-7462513.9,2,1,4,2.1,Avoid / Monitor
TRC,5,6826691.28,0.8,6489346.985,-7294178.2,2,1,4,2.1,Avoid / Monitor
PAHC,5,45360479.46,1,11938590.87,-22833727.4,2,1,4,2.1,Avoid / Monitor
TW,5,224077711.3,1,108215017.4,271537436.6,2,3,1,2.1,Avoid / Monitor
VRSN,5,762946163.6,1,107947282.7,245563063.3,2,3,1,2.1,Avoid / Monitor
SUM,5,182039742.5,1,95115572.47,217530609.1,2,3,1,2.1,Avoid / Monitor
SSD,5,254806427.8,1,96404778.4,221597344,2,3,1,2.1,Avoid / Monitor
SXC,5,11287313.22,0.8,94860831.97,207599092.6,2,3,1,2.1,Avoid / Monitor
OTTR,5,184025469.9,1,99738009.24,213296263.3,2,3,1,2.1,Avoid / Monitor
ROL,5,321762293.4,1,83395722.41,212667594.9,2,3,1,2.1,Avoid / Monitor
AVY,5,565402580.9,1,187848103.8,178942823.1,1,4,2,2.1,Avoid / Monitor
CMS,5,892221766.3,1,278979723.8,185925240.5,1,4,2,2.1,Avoid / Monitor
AOS,5,395946505.8,1,129909497.3,181923916.1,1,4,2,2.1,Avoid / Monitor
GEF,5,286217074.8,1,134002741.5,191253290.9,1,4,2,2.1,Avoid / Monitor
AIT,5,181304394,1,119680281.3,198653717.8,1,4,2,2.1,Avoid / Monitor
ENVA,5,213838088.9,1,125338924.2,137188920.4,1,4,2,2.1,Avoid / Monitor
CHD,5,691763846.4,1,171491180.2,170590137.8,1,4,2,2.1,Avoid / Monitor
BALL,5,687544160.2,1,125625507,161711877.8,1,4,2,2.1,Avoid / Monitor
CCS,5,321874791.2,1,180675282.3,152708862.3,1,4,2,2.1,Avoid / Monitor
CAG,5,863734354.1,1,229897737,28583953.7,1,4,2,2.1,Avoid / Monitor
CDNS,5,819768229.4,1,175299953.8,35545188.3,1,4,2,2.1,Avoid / Monitor
KLIC,5,180444425.2,1,196285618.4,42562688.8,1,4,2,2.1,Avoid / Monitor
K,5,1121855265,1,226471170.4,48670327.1,1,4,2,2.1,Avoid / Monitor
HUBG,5,178006531.4,1,116080398.7,53925955.3,1,4,2,2.1,Avoid / Monitor
GLP,5,138068730.2,1,125009494.6,107986051.2,1,4,2,2.1,Avoid / Monitor
AMN,5,235587147.4,1,156947138,97494386.2,1,4,2,2.1,Avoid / Monitor
AVB,5,956320488.5,1,154761113.8,114276342.9,1,4,2,2.1,Avoid / Monitor
EMN,5,757167004.8,1,167154631.7,118933475.8,1,4,2,2.1,Avoid / Monitor
ITT,5,299449823.2,1,134069795.3,89149400.6,1,4,2,2.1,Avoid / Monitor
SSTK,5,73227475.42,1,33126995.77,88314250,2,2,2,2,Avoid / Monitor
PCTY,5,85699579.84,1,34972822.66,87608583.1,2,2,2,2,Avoid / Monitor
MANH,5,116783825.6,1,35211737.02,83657910,2,2,2,2,Avoid / Monitor
PGNY,5,39755939.72,0.8,30411063.05,73438332.8,2,2,2,2,Avoid / Monitor
PRDO,5,109605948.9,1,31535066.28,82173970.3,2,2,2,2,Avoid / Monitor
TITN,5,62532438.98,1,45288404.16,96298143.3,2,2,2,2,Avoid / Monitor
OSG,5,16522855.42,0.8,40215664.89,55550543.1,2,2,2,2,Avoid / Monitor
WEN,5,166165770.3,1,37333807.44,58874619.4,2,2,2,2,Avoid / Monitor
MGPI,5,78215175.3,1,36086737.43,64032671.2,2,2,2,2,Avoid / Monitor
SPH,5,101833655.3,1,34653035.79,56342900.3,2,2,2,2,Avoid / Monitor
YELP,5,39390389.52,0.8,42607397.29,59900538.4,2,2,2,2,Avoid / Monitor
PGTI,5,64255869,1,36066814.79,59501816.7,2,2,2,2,Avoid / Monitor
PRFT,5,65984265.76,1,37088885.69,66945672.5,2,2,2,2,Avoid / Monitor
TNC,5,63972116.98,1,29640520.07,65897063.1,2,2,2,2,Avoid / Monitor
SJW,5,61369791.56,1,23123887.89,61232017,2,2,2,2,Avoid / Monitor
QLYS,5,99134791.14,1,31836330.07,77996872.3,2,2,2,2,Avoid / Monitor
TREX,5,182401684.6,1,28060228.44,71936354.4,2,2,2,2,Avoid / Monitor
SXI,5,64338167.82,1,43587332.08,67960221.9,2,2,2,2,Avoid / Monitor
MYRG,5,69797715.26,1,21304113.44,50761078.6,2,2,2,2,Avoid / Monitor
USLM,5,42201310.66,1,19241130.55,47665194.6,2,2,2,2,Avoid / Monitor
PJT,5,83730309.02,1,32420948.18,52072527.6,2,2,2,2,Avoid / Monitor
MCRI,5,57846298.18,1,27845406.39,46902456.1,2,2,2,2,Avoid / Monitor
PRGS,5,69550306.28,1,24899303.52,44065553.6,2,2,2,2,Avoid / Monitor
WING,5,41803060.22,1,19712299.36,46685677.4,2,2,2,2,Avoid / Monitor
POWL,5,19383791.34,1,21364642.12,45772367.6,2,2,2,2,Avoid / Monitor
PSN,5,109213260.3,1,35822966.23,46237346.8,2,2,2,2,Avoid / Monitor
PRIM,5,111167440.8,1,19741389.64,42655477.3,2,2,2,2,Avoid / Monitor
VICR,5,34314159.08,1,21109140.25,40660718,2,2,2,2,Avoid / Monitor
MTRN,5,63782663.12,1,31476379.42,41708935.8,2,2,2,2,Avoid / Monitor
VRRM,5,41446466.42,0.8,38347551.17,39421913.3,2,2,2,2,Avoid / Monitor
MGEE,5,103863198.2,1,16453475.65,39187439.4,2,2,2,2,Avoid / Monitor
PLXS,5,125473001.8,1,15790493.52,39004791.1,2,2,2,2,Avoid / Monitor
PLPC,5,40314152.92,1,15999812.26,38974122.5,2,2,2,2,Avoid / Monitor
MBUU,5,97199272.44,1,36241001.53,35414713.5,2,2,2,2,Avoid / Monitor
VREX,5,10276435.82,0.8,41350046.78,32979439.8,2,2,2,2,Avoid / Monitor
ORA,5,85049422.7,1,25239718.98,38311624,2,2,2,2,Avoid / Monitor
OSIS,5,84572630.88,1,19714225.45,26827550.2,2,2,2,2,Avoid / Monitor
UFPT,5,27594764.78,1,16036578.53,27549973.2,2,2,2,2,Avoid / Monitor
DOX,5,552675762.6,1,89238152.16,25685878.6,1,3,3,2,Avoid / Monitor
LESL,5,74598578.86,1,66628525.78,26078243.9,1,3,3,2,Avoid / Monitor
LGIH,5,281222414.5,1,100467039.9,20399489.8,1,3,3,2,Avoid / Monitor
IART,5,120581667.8,1,59175651.2,18030887,1,3,3,2,Avoid / Monitor
LSTR,5,297884667.5,1,98957263.63,17882066.9,1,3,3,2,Avoid / Monitor
AXTA,5,220911734.4,1,63113581.08,16887263.8,1,3,3,2,Avoid / Monitor
ASIX,5,91595612,1,61348811.45,13076653.4,1,3,3,2,Avoid / Monitor
HELE,5,189400621.1,1,47398867.75,12439212.1,1,3,3,2,Avoid / Monitor
AYI,5,327381050.2,1,51915186.94,-795495.9,1,3,3,2,Avoid / Monitor
JELD,5,86619199.4,1,50210135.42,4537549.7,1,3,3,2,Avoid / Monitor
WSTG,5,9128615.74,1,3320012.638,4730030.7,2,1,3,1.9,Avoid / Monitor
RLGT,5,22603392.58,1,12116429.55,5258460.4,2,1,3,1.9,Avoid / Monitor
VPG,5,22556369.48,1,8963025.264,5161923.4,2,1,3,1.9,Avoid / Monitor
ROAD,5,33983291.2,1,12420415.38,5118351.3,2,1,3,1.9,Avoid / Monitor
TAYD,5,3057818.68,1,2067076.367,3929930.8,2,1,3,1.9,Avoid / Monitor
SMLR,5,16221352.68,1,2432430.169,4165030.1,2,1,3,1.9,Avoid / Monitor
PPIH,5,3541107.02,0.8,6883419.927,6746061.1,2,1,3,1.9,Avoid / Monitor
SPKE,5,12296048.8,1,9313219.242,6624960,2,1,3,1.9,Avoid / Monitor
NTST,5,3839532.56,1,3674081.967,6919897.4,2,1,3,1.9,Avoid / Monitor
STAA,5,22028904.3,1,13395492.47,6844764.5,2,1,3,1.9,Avoid / Monitor
VALU,5,18251614.04,1,5202382.885,5575798.7,2,1,3,1.9,Avoid / Monitor
NHTC,5,-550587.84,0.8,2815807.358,6130135.2,2,1,3,1.9,Avoid / Monitor
TBTC,5,1248638.84,1,666801.1027,911652.7,2,1,3,1.9,Avoid / Monitor
UTMD,5,14820295.7,1,2250421.139,1620270.5,2,1,3,1.9,Avoid / Monitor
SLP,5,10305080.4,1,1447735.99,1342996.6,2,1,3,1.9,Avoid / Monitor
